1933,2210,2805,2846,1550,1689,523,77
1933,2205,2801,2847,1549,1683,466,79
1932,2214,2803,2854,1550,1690,411,79
1941,2210,2803,2861,1552,1687,345,79
1935,2215,2804,2868,1550,1683,327,76
1929,2216,2805,2873,1550,1685,276,235
1929,2219,2806,2873,1549,1688,231,76
1930,2219,2804,2875,1551,1684,223,79
1924,2220,2806,2878,1551,1684,221,80
1920,2224,2807,2882,1551,1685,191,84
1919,2223,2807,2882,1552,1686,178,93
1915,2233,2806,2882,1550,1681,171,93
1909,2233,2804,2883,1550,1682,167,93
1910,2232,2805,2884,1551,1680,157,96
1910,2234,2806,2881,1551,1675,153,96
1905,2238,2806,2885,1550,1676,144,163
1905,2247,2805,2891,1553,1689,132,164
1904,2243,2806,2887,1551,1674,126,100
1922,2242,2806,2885,1554,1670,122,99
1902,2242,2806,2884,1553,1669,121,98
1906,2244,2805,2887,1551,1668,114,98
1911,2236,2808,2889,1553,1672,110,98
1906,2241,2807,2889,1550,1670,104,100
1903,2238,2807,2889,1549,1667,101,100
1905,2243,2806,2894,1551,1667,94,103
1902,2247,2806,2896,1551,1670,90,103
1902,2246,2806,2892,1551,1664,87,113
1903,2242,2811,2894,1553,1667,84,145
1894,2245,2807,2899,1551,1667,80,168
1903,2246,2807,2895,1551,1663,78,172
1896,2244,2802,2894,1550,1652,76,183
1895,2250,2807,2898,1552,1668,73,191
1893,2246,2801,2897,1551,1653,66,196
1892,2251,2805,2898,1552,1665,62,231
1893,2250,2807,2898,1553,1663,61,241
1894,2247,2804,2898,1552,1662,59,245
1894,2251,2807,2898,1553,1659,53,272
1891,2252,2808,2898,1551,1660,50,285
1893,2250,2806,2899,1553,1662,47,308
1895,2247,2803,2901,1552,1661,41,313
1894,2253,2805,2903,1552,1660,38,315
1893,2247,2803,2900,1550,1649,31,334
1896,2248,2807,2899,1554,1656,31,362
1897,2252,2808,2901,1552,1656,29,363
1896,2247,2807,2902,1552,1655,26,363
1895,2251,2807,2899,1553,1655,22,362
1893,2251,2808,2901,1553,1653,20,384
1891,2253,2808,2905,1552,1656,20,408
1891,2250,2810,2903,1552,1654,20,438
1888,2254,2808,2904,1554,1655,19,439
1887,2254,2809,2905,1553,1654,18,435
1887,2254,2806,2908,1552,1660,19,427
1889,2253,2807,2906,1553,1658,19,413
1890,2253,2807,2907,1553,1660,19,383
1891,2254,2808,2905,1552,1656,19,358
1890,2253,2805,2905,1550,1653,18,308
1889,2252,2806,2908,1551,1651,18,293
1895,2251,2807,2910,1552,1653,19,289
1891,2253,2807,2909,1552,1653,19,289
1890,2252,2808,2910,1552,1656,19,293
1890,2253,2807,2911,1555,1655,19,304
1892,2249,2806,2911,1554,1649,19,316
1891,2254,2806,2911,1553,1654,18,343
1889,2253,2808,2913,1553,1654,17,360
1883,2253,2809,2912,1554,1655,14,401
1879,2262,2808,2919,1553,1649,12,427
1881,2268,2807,2923,1554,1655,11,429
1887,2271,2805,2917,1555,1655,10,428
1875,2278,2808,2904,1556,1652,9,416
1872,2276,2807,2892,1554,1639,10,388
1870,2285,2810,2897,1555,1645,10,365
1869,2285,2805,2897,1556,1639,11,311
1866,2293,2807,2887,1554,1640,11,290
1863,2287,2808,2878,1556,1635,11,280
1863,2290,2807,2879,1559,1634,12,263
1856,2294,2808,2870,1558,1628,12,263
1858,2295,2811,2859,1559,1628,12,265
1860,2300,2808,2848,1558,1630,12,279
1856,2300,2809,2844,1558,1627,13,286
1858,2296,2808,2838,1558,1619,13,294
1859,2292,2810,2836,1558,1619,13,327
1859,2291,2809,2836,1558,1622,13,340
1858,2295,2807,2835,1560,1619,13,382
1858,2295,2808,2834,1557,1620,14,413
1854,2295,2808,2834,1559,1620,14,425
1857,2292,2809,2832,1559,1619,14,427
1857,2293,2809,2835,1559,1619,14,426
1859,2293,2806,2835,1560,1614,14,406
1855,2295,2806,2836,1561,1619,14,397
1846,2295,2810,2830,1558,1613,14,370
1857,2294,2807,2830,1558,1618,14,354
1855,2294,2808,2831,1560,1616,14,339
1859,2292,2808,2825,1557,1613,14,327
1853,2295,2811,2820,1559,1609,14,321
1858,2291,2808,2821,1559,1611,15,339
1857,2293,2809,2820,1558,1611,15,350
1857,2291,2809,2823,1559,1615,15,388
1855,2296,2810,2824,1558,1615,15,420
1862,2292,2810,2823,1560,1609,15,432
1855,2294,2809,2823,1558,1612,15,442
1856,2296,2810,2822,1558,1612,16,443
1851,2300,2808,2825,1558,1620,16,443
1856,2293,2808,2823,1558,1613,16,434
1855,2294,2808,2821,1558,1613,16,415
1851,2295,2808,2821,1557,1610,16,401
1851,2293,2810,2823,1558,1611,16,379
1847,2291,2810,2819,1557,1607,18,350
1854,2293,2808,2819,1558,1607,19,348
1851,2289,2807,2828,1559,1605,23,349
1853,2289,2808,2844,1558,1604,24,356
1855,2286,2808,2850,1559,1603,26,372
1855,2277,2807,2856,1557,1600,30,399
1856,2278,2807,2865,1557,1596,34,426
1861,2276,2809,2871,1557,1600,37,430
1868,2272,2806,2868,1556,1590,39,430
1880,2272,2807,2863,1556,1588,49,411
