2103,2027,2804,1977,1650,1754,7,185
2106,2028,2805,1976,1651,1754,11,187
2101,2029,2806,1977,1651,1753,13,211
2105,2028,2805,1981,1650,1751,15,235
2104,2028,2806,1981,1649,1753,15,252
2099,2034,2803,1986,1648,1761,15,258
2104,2026,2806,1985,1648,1751,15,270
2103,2026,2802,1989,1647,1746,16,313
2105,2029,2806,1990,1646,1752,17,339
2100,2032,2807,1987,1648,1753,18,373
2102,2027,2807,1981,1647,1754,18,387
2098,2034,2805,1982,1646,1752,18,391
2100,2037,2805,1985,1644,1757,19,390
2101,2036,2804,1983,1644,1754,19,388
2094,2046,2806,1982,1645,1756,19,371
2096,2044,2804,1980,1645,1756,19,365
2106,2041,2803,1972,1649,1754,19,366
2100,2045,2800,1972,1647,1748,18,372
2096,2043,2804,1971,1646,1752,18,384
2100,2043,2808,1967,1647,1756,18,392
2094,2045,2803,1966,1646,1751,18,392
2095,2044,2804,1967,1648,1753,18,380
2096,2046,2800,1968,1646,1748,17,353
2092,2049,2804,1967,1645,1752,17,322
2093,2049,2805,1967,1648,1753,17,282
2097,2049,2805,1967,1644,1748,16,260
2094,2049,2802,1967,1647,1747,16,258
2097,2049,2802,1965,1647,1744,16,259
2100,2048,2803,1964,1649,1747,16,262
2091,2045,2801,1963,1646,1736,15,265
2092,2050,2805,1964,1645,1753,15,275
2092,2046,2806,1966,1647,1749,15,301
2093,2050,2804,1968,1646,1746,15,305
2093,2051,2805,1966,1646,1744,15,305
2092,2050,2806,1969,1647,1747,15,305
2092,2051,2803,1967,1648,1747,14,305
2093,2051,2802,1969,1647,1749,14,298
2091,2048,2803,1969,1649,1746,14,272
2108,2049,2805,1968,1651,1745,14,258
2092,2048,2804,1968,1648,1745,14,254
2097,2040,2806,1966,1648,1745,14,258
2096,2053,2803,1964,1648,1748,14,265
2095,2051,2805,1964,1648,1744,14,271
2093,2049,2803,1965,1649,1747,14,286
2094,2049,2804,1963,1648,1748,14,304
2096,2049,2804,1961,1648,1745,14,307
2095,2046,2803,1962,1648,1745,14,302
2096,2047,2805,1966,1649,1748,14,287
2095,2049,2803,1964,1649,1750,14,262
2092,2050,2804,1962,1648,1747,14,253
2092,2048,2807,1964,1647,1747,14,252
2091,2052,2802,1965,1646,1748,14,256
2096,2049,2804,1964,1646,1746,14,263
2093,2048,2803,1965,1649,1747,14,271
2096,2050,2803,1965,1648,1746,14,299
2090,2049,2806,1963,1646,1746,14,309
2097,2045,2802,1965,1645,1738,14,308
2100,2049,2801,1966,1648,1742,14,300
2094,2048,2806,1967,1646,1745,14,282
2093,2052,2801,1967,1646,1738,14,263
2097,2052,2805,1966,1647,1749,14,261
2096,2049,2806,1965,1647,1747,14,261
2093,2052,2802,1969,1646,1748,14,264
2100,2048,2802,1966,1647,1742,14,272
2096,2052,2806,1968,1647,1752,14,290
2090,2053,2803,1970,1646,1749,14,308
2092,2054,2804,1967,1646,1749,14,326
2094,2047,2804,1965,1647,1746,14,330
2097,2049,2804,1962,1647,1740,14,321
2095,2050,2804,1963,1647,1744,14,301
2098,2050,2802,1964,1647,1743,15,274
2090,2052,2804,1965,1647,1743,15,259
2091,2047,2798,1961,1646,1730,15,252
2092,2041,2804,1965,1649,1748,15,254
2091,2038,2803,1964,1646,1744,15,258
2101,2041,2801,1963,1648,1741,15,259
2094,2051,2804,1964,1646,1742,15,265
2092,2050,2804,1963,1647,1743,15,282
2092,2046,2801,1962,1645,1740,15,302
2092,2048,2801,1962,1646,1741,15,307
2096,2049,2805,1961,1648,1740,15,303
2090,2050,2804,1961,1646,1737,15,293
2087,2051,2803,1963,1645,1739,15,260
2091,2048,2805,1962,1646,1740,15,251
2093,2054,2804,1962,1646,1740,16,233
2092,2045,2804,1962,1646,1737,16,233
2099,2051,2800,1960,1646,1734,17,240
2090,2054,2803,1964,1645,1749,17,253
2093,2050,2804,1962,1645,1738,17,259
2089,2053,2802,1962,1646,1737,18,276
2090,2047,2804,1960,1644,1738,18,299
2094,2050,2803,1960,1646,1733,18,307
2090,2050,2805,1958,1646,1735,18,306
2094,2052,2800,1958,1646,1734,18,300
2093,2049,2804,1959,1646,1733,18,293
2094,2052,2802,1960,1648,1732,18,262
2092,2053,2808,1958,1646,1733,18,252
2094,2058,2802,1963,1646,1728,18,241
2091,2052,2803,1963,1646,1731,18,238
2095,2054,2804,1961,1646,1732,19,244
2090,2052,2806,1960,1646,1731,19,253
2100,2047,2801,1957,1647,1734,19,255
2092,2052,2803,1962,1647,1733,19,260
2095,2051,2804,1962,1646,1731,19,284
2094,2052,2803,1962,1646,1731,19,302
2093,2049,2804,1963,1646,1731,20,304
2093,2050,2807,1961,1647,1732,20,298
2089,2052,2805,1962,1646,1737,21,277
2094,2051,2803,1963,1646,1729,22,255
2089,2049,2803,1960,1646,1730,22,250
2090,2049,2803,1961,1646,1728,23,250
2090,2050,2804,1960,1645,1729,24,256
2092,2050,2806,1960,1647,1728,25,260
2093,2051,2805,1960,1646,1731,27,268
2093,2050,2804,1958,1646,1730,27,278
2091,2050,2803,1961,1648,1730,29,276
2088,2054,2802,1961,1646,1730,30,268
2084,2052,2804,1960,1646,1727,32,257
2091,2052,2804,1959,1646,1727,35,253
2089,2048,2801,1961,1645,1727,38,253
2087,2044,2805,1974,1644,1729,43,253
2094,2030,2805,1978,1643,1718,49,242
2102,2023,2804,1981,1645,1716,58,228
2097,2017,2803,1990,1643,1705,70,226
2100,2016,2806,2004,1642,1715,97,233
2102,2012,2805,2010,1641,1712,117,239
2109,1998,2807,2014,1643,1706,163,252
2107,1994,2804,2018,1642,1709,208,258
2103,1994,2807,2024,1643,1709,270,274
2110,1992,2807,2028,1643,1709,325,300
2106,1991,2805,2031,1642,1718,378,322
2108,1986,2805,2027,1644,1707,434,355
2111,1982,2802,2026,1645,1711,508,388
2104,1980,2803,2030,1643,1717,563,410
2111,1975,2804,2024,1644,1715,614,425
2109,1970,2804,2021,1641,1716,645,438
2109,1978,2803,2024,1643,1726,716,461
2110,1969,2802,2027,1644,1716,771,484
2110,1969,2802,2022,1644,1719,825,511
2110,1964,2803,2017,1646,1720,863,530
2108,1964,2801,2012,1646,1720,894,562
2107,1960,2799,2014,1643,1711,933,585
2114,1958,2802,2013,1644,1717,977,603
2111,1959,2803,2002,1647,1714,1028,621
2108,1957,2803,2002,1645,1713,1071,647
2109,1958,2802,2002,1647,1714,1109,672
2106,1959,2806,1998,1649,1709,1179,704
2109,1955,2804,1995,1649,1711,1220,724
2111,1950,2803,1998,1649,1716,1266,757
2109,1944,2798,1997,1648,1705,1294,783
2108,1950,2806,1997,1651,1718,1329,793
2110,1953,2804,2000,1648,1719,1362,810
2111,1949,2804,1999,1648,1713,1387,836
2103,1953,2806,1996,1645,1713,1407,857
2115,1953,2805,1995,1651,1714,1423,881
2107,1953,2803,1995,1648,1718,1449,898
2107,1952,2804,1995,1648,1718,1467,914
2114,1951,2800,1996,1650,1716,1476,929
2108,1954,2804,1992,1648,1717,1495,958
2115,1953,2801,1989,1650,1715,1495,975
2107,1951,2805,1989,1649,1722,1498,998
2114,1952,2804,1991,1648,1720,1532,1015
2106,1953,2802,1990,1647,1721,1578,1018
2107,1954,2800,1991,1647,1716,1616,1018
